file,speaker,label,y_true,y_pred,score,dist
24257.wav,Donald Trump,bona-fide,0,1,0.10148026,0.10248316
24262.wav,Norm MacDonald,spoof,1,1,0.1064722,0.1074751
24281.wav,Donald Trump,bona-fide,0,1,0.057548653,0.058551557
24297.wav,Donald Trump,bona-fide,0,1,0.03934386,0.040346764
24308.wav,Donald Trump,bona-fide,0,1,0.07478624,0.07578914
24330.wav,Donald Trump,bona-fide,0,1,0.08126703,0.08226993
24334.wav,Donald Trump,bona-fide,0,1,0.06861102,0.06961392
24338.wav,Donald Trump,bona-fide,0,1,0.07161336,0.07261626
24360.wav,Donald Trump,bona-fide,0,1,0.0860922,0.0870951
24366.wav,Donald Trump,bona-fide,0,1,0.05518052,0.056183424
24369.wav,Donald Trump,bona-fide,0,1,0.06940929,0.07041219
24390.wav,Norm MacDonald,spoof,1,1,0.120926596,0.1219295
24394.wav,Donald Trump,bona-fide,0,1,0.1514923,0.1524952
24396.wav,Donald Trump,bona-fide,0,1,0.056786243,0.057789147
24407.wav,Donald Trump,bona-fide,0,1,0.11550578,0.11650868
24413.wav,Donald Trump,bona-fide,0,1,0.107177444,0.108180344
24415.wav,Donald Trump,bona-fide,0,1,0.05403247,0.055035375
24416.wav,Donald Trump,bona-fide,0,1,0.05440255,0.055405453
24424.wav,Donald Trump,bona-fide,0,1,0.076921664,0.077924564
24428.wav,Donald Trump,bona-fide,0,1,0.060663894,0.061666798
24446.wav,Donald Trump,bona-fide,0,1,0.07866932,0.07967222
24447.wav,Donald Trump,bona-fide,0,1,0.0904538,0.091456704
24460.wav,Donald Trump,bona-fide,0,1,0.04334572,0.044348624
24465.wav,Donald Trump,bona-fide,0,1,0.06511765,0.06612055
24467.wav,Donald Trump,bona-fide,0,1,0.033676926,0.03467983
24479.wav,Donald Trump,bona-fide,0,1,0.096233174,0.097236075
24483.wav,Donald Trump,bona-fide,0,1,0.06118612,0.062189024
24492.wav,Donald Trump,spoof,1,1,0.2140602,0.21506311
24494.wav,Donald Trump,bona-fide,0,1,0.09928505,0.10028795
24503.wav,Donald Trump,bona-fide,0,1,0.061560053,0.06256296
24511.wav,Donald Trump,bona-fide,0,1,0.046483345,0.04748625
24518.wav,Donald Trump,bona-fide,0,1,0.11146481,0.11246771
24525.wav,Donald Trump,bona-fide,0,1,0.0944944,0.0954973
24526.wav,Donald Trump,bona-fide,0,1,0.05041047,0.051413376
24527.wav,Donald Trump,bona-fide,0,1,0.11677324,0.11777614
24553.wav,Donald Trump,bona-fide,0,1,0.054838717,0.05584162
24559.wav,Donald Trump,bona-fide,0,1,0.083165765,0.084168665
24577.wav,Donald Trump,bona-fide,0,1,0.04161325,0.042616155
24578.wav,Donald Trump,bona-fide,0,1,0.09676968,0.09777258
24582.wav,Donald Trump,bona-fide,0,1,0.04334881,0.044351716
24588.wav,Donald Trump,bona-fide,0,1,0.07307649,0.07407939
24596.wav,Donald Trump,bona-fide,0,1,0.09215594,0.09315884
24599.wav,Donald Trump,spoof,1,1,0.05470065,0.055703554
24603.wav,Donald Trump,bona-fide,0,1,0.088157594,0.089160495
24606.wav,Donald Trump,bona-fide,0,1,0.068964034,0.069966935
24617.wav,Donald Trump,bona-fide,0,1,0.11882818,0.11983108
24622.wav,Donald Trump,bona-fide,0,1,0.0848131,0.085816
24637.wav,Donald Trump,bona-fide,0,1,0.051893525,0.05289643
24639.wav,Donald Trump,bona-fide,0,1,0.051252097,0.052255
24657.wav,Donald Trump,bona-fide,0,1,0.04549636,0.046499263
24666.wav,Donald Trump,bona-fide,0,1,0.116961986,0.117964886
24667.wav,Donald Trump,bona-fide,0,1,0.123252906,0.124255806
24668.wav,Donald Trump,bona-fide,0,1,0.08652108,0.08752398
24678.wav,Donald Trump,bona-fide,0,1,0.06882265,0.06982555
24692.wav,Donald Trump,bona-fide,0,1,0.041854292,0.042857196
24723.wav,Donald Trump,bona-fide,0,1,0.047634345,0.04863725
24733.wav,Donald Trump,bona-fide,0,1,0.06640564,0.06740854
24751.wav,Donald Trump,spoof,1,1,0.06847452,0.069477424
24762.wav,Donald Trump,bona-fide,0,1,0.080080114,0.081083015
24763.wav,Donald Trump,bona-fide,0,1,0.064541996,0.065544896
24773.wav,Donald Trump,bona-fide,0,1,0.054750133,0.055753037
24781.wav,Donald Trump,bona-fide,0,1,0.06364055,0.06464345
24818.wav,Donald Trump,bona-fide,0,1,0.06322378,0.06422668
24821.wav,Donald Trump,bona-fide,0,1,0.035226572,0.036229476
24823.wav,Donald Trump,bona-fide,0,1,0.092449844,0.093452744
24836.wav,Donald Trump,bona-fide,0,1,0.105176434,0.106179334
24846.wav,Donald Trump,bona-fide,0,1,0.06531248,0.06631538
24855.wav,Donald Trump,bona-fide,0,1,0.053177886,0.05418079
24867.wav,Donald Trump,bona-fide,0,1,0.07219531,0.07319821
24873.wav,Donald Trump,bona-fide,0,1,0.03802236,0.039025266
24877.wav,Donald Trump,bona-fide,0,1,0.043203793,0.044206697
24883.wav,Donald Trump,bona-fide,0,1,0.053724155,0.05472706
24884.wav,Donald Trump,bona-fide,0,1,0.070651576,0.071654476
24886.wav,Donald Trump,bona-fide,0,1,0.07577123,0.07677413
24892.wav,Donald Trump,bona-fide,0,1,0.06316057,0.06416347
24894.wav,Donald Trump,bona-fide,0,1,0.048346113,0.049349017
24906.wav,Donald Trump,bona-fide,0,1,0.084132746,0.085135646
24915.wav,Donald Trump,bona-fide,0,1,0.062614165,0.063617066
24917.wav,Donald Trump,bona-fide,0,1,0.10599185,0.10699475
24924.wav,Donald Trump,bona-fide,0,1,0.051427964,0.05243087
24934.wav,Donald Trump,bona-fide,0,1,0.06519844,0.06620134
24950.wav,Donald Trump,bona-fide,0,1,0.03723649,0.038239393
24962.wav,Donald Trump,bona-fide,0,1,0.05294874,0.053951643
24963.wav,Donald Trump,bona-fide,0,1,0.04629494,0.047297843
24968.wav,Donald Trump,bona-fide,0,1,0.05438297,0.055385873
24977.wav,Donald Trump,bona-fide,0,1,0.050043426,0.05104633
24981.wav,Donald Trump,bona-fide,0,1,0.10250703,0.10350993
25009.wav,Donald Trump,bona-fide,0,1,0.058113296,0.0591162
25025.wav,Donald Trump,bona-fide,0,1,0.052128416,0.05313132
25029.wav,Donald Trump,bona-fide,0,1,0.08476417,0.08576707
25066.wav,Donald Trump,bona-fide,0,1,0.04084648,0.041849382
25089.wav,Donald Trump,bona-fide,0,1,0.056420624,0.05742353
25093.wav,Donald Trump,bona-fide,0,1,0.06592387,0.06692677
25098.wav,Norm MacDonald,spoof,1,1,0.08660011,0.08760301
25104.wav,Donald Trump,bona-fide,0,1,0.047804244,0.048807148
25109.wav,Donald Trump,bona-fide,0,1,0.061364572,0.062367477
25126.wav,Donald Trump,bona-fide,0,1,0.049268562,0.050271466
25136.wav,Donald Trump,bona-fide,0,1,0.104668476,0.105671376
25158.wav,Donald Trump,bona-fide,0,1,0.041562427,0.04256533
25163.wav,Donald Trump,bona-fide,0,1,0.07549139,0.07649429
25166.wav,Donald Trump,bona-fide,0,1,0.060423054,0.061425958
25174.wav,Donald Trump,bona-fide,0,1,0.11942686,0.12042976
25182.wav,Donald Trump,bona-fide,0,1,0.04053878,0.041541684
25183.wav,Donald Trump,bona-fide,0,1,0.03883684,0.039839745
25187.wav,Donald Trump,bona-fide,0,1,0.04258015,0.043583054
25214.wav,Donald Trump,bona-fide,0,1,0.035417262,0.036420166
25215.wav,Donald Trump,bona-fide,0,1,0.09103298,0.09203588
25227.wav,Donald Trump,bona-fide,0,1,0.083662055,0.084664956
25231.wav,Donald Trump,bona-fide,0,1,0.037175365,0.03817827
25254.wav,Donald Trump,bona-fide,0,1,0.07585889,0.07686179
25256.wav,Donald Trump,bona-fide,0,1,0.07761508,0.07861798
25267.wav,Norm MacDonald,bona-fide,0,1,0.066708796,0.067711696
25281.wav,Donald Trump,bona-fide,0,1,0.055516362,0.056519266
25284.wav,Donald Trump,bona-fide,0,1,0.07095156,0.07195446
25295.wav,Donald Trump,bona-fide,0,1,0.0452646,0.046267506
25307.wav,Donald Trump,bona-fide,0,1,0.10653068,0.10753358
25314.wav,Donald Trump,bona-fide,0,1,0.046003383,0.047006287
25318.wav,Donald Trump,bona-fide,0,1,0.066714525,0.067717426
25319.wav,Donald Trump,spoof,1,1,0.071574196,0.0725771
25325.wav,Donald Trump,bona-fide,0,1,0.080207966,0.08121087
25326.wav,Donald Trump,bona-fide,0,1,0.041721832,0.042724736
25340.wav,Donald Trump,spoof,1,1,0.049075864,0.05007877
25354.wav,Donald Trump,bona-fide,0,1,0.0788861,0.079889
25373.wav,Donald Trump,bona-fide,0,1,0.08271715,0.08372005
25377.wav,Donald Trump,bona-fide,0,1,0.06897306,0.06997596
25387.wav,Donald Trump,bona-fide,0,1,0.04606144,0.047064345
25398.wav,Donald Trump,bona-fide,0,1,0.06581246,0.06681536
25399.wav,Donald Trump,bona-fide,0,1,0.05680371,0.057806615
25404.wav,Donald Trump,bona-fide,0,1,0.054097295,0.0551002
25411.wav,Donald Trump,bona-fide,0,1,0.114122756,0.115125656
25416.wav,Donald Trump,bona-fide,0,1,0.11371355,0.11471645
25435.wav,Donald Trump,bona-fide,0,1,0.051821373,0.052824277
25436.wav,Donald Trump,bona-fide,0,1,0.04132588,0.042328782
25439.wav,Donald Trump,bona-fide,0,1,0.079137236,0.080140136
25451.wav,Donald Trump,bona-fide,0,1,0.07207869,0.07308159
25455.wav,Donald Trump,bona-fide,0,1,0.05259409,0.053596996
25459.wav,Donald Trump,bona-fide,0,1,0.042476982,0.043479886
25460.wav,Donald Trump,bona-fide,0,1,0.07569195,0.07669485
25461.wav,Donald Trump,bona-fide,0,1,0.061186355,0.06218926
25466.wav,Donald Trump,bona-fide,0,1,0.11374396,0.11474686
25467.wav,Donald Trump,bona-fide,0,1,0.06303328,0.06403618
25473.wav,Donald Trump,bona-fide,0,1,0.08353647,0.08453937
25476.wav,Donald Trump,bona-fide,0,1,0.07564823,0.07665113
25489.wav,Donald Trump,bona-fide,0,1,0.053810883,0.054813787
25504.wav,Donald Trump,bona-fide,0,1,0.05393429,0.054937195
25507.wav,Donald Trump,bona-fide,0,1,0.11706759,0.11807049
25508.wav,Norm MacDonald,spoof,1,1,0.09269173,0.09369463
25509.wav,Donald Trump,bona-fide,0,1,0.06265121,0.06365411
25526.wav,Donald Trump,bona-fide,0,1,0.05184271,0.052845612
25539.wav,Donald Trump,bona-fide,0,1,0.066039324,0.067042224
25567.wav,Donald Trump,bona-fide,0,1,0.081328936,0.082331836
25576.wav,Donald Trump,bona-fide,0,1,0.040151324,0.04115423
25579.wav,Donald Trump,bona-fide,0,1,0.058620807,0.05962371
25587.wav,Donald Trump,bona-fide,0,1,0.061936524,0.06293943
25594.wav,Donald Trump,bona-fide,0,1,0.05954605,0.060548954
25603.wav,Donald Trump,bona-fide,0,1,0.11441739,0.11542029
25606.wav,Donald Trump,bona-fide,0,1,0.07937608,0.08037898
25624.wav,Donald Trump,spoof,1,1,0.060477763,0.061480667
25627.wav,Donald Trump,bona-fide,0,1,0.15043107,0.15143397
25628.wav,Donald Trump,bona-fide,0,1,0.09820855,0.09921145
25629.wav,Donald Trump,bona-fide,0,1,0.08672342,0.08772632
25637.wav,Donald Trump,bona-fide,0,1,0.06089439,0.061897293
25640.wav,Donald Trump,bona-fide,0,1,0.11630084,0.117303744
25645.wav,Donald Trump,bona-fide,0,1,0.0567424,0.057745304
25649.wav,Donald Trump,bona-fide,0,1,0.048710752,0.049713656
25650.wav,Donald Trump,bona-fide,0,1,0.053077277,0.05408018
25654.wav,Donald Trump,bona-fide,0,1,0.04427501,0.045277912
25656.wav,Donald Trump,bona-fide,0,1,0.0966423,0.0976452
25671.wav,Donald Trump,bona-fide,0,1,0.046375155,0.04737806
25677.wav,Donald Trump,bona-fide,0,1,0.11849077,0.11949367
25700.wav,Donald Trump,bona-fide,0,1,0.03918665,0.040189553
25710.wav,Donald Trump,bona-fide,0,1,0.055105507,0.05610841
25711.wav,Donald Trump,bona-fide,0,1,0.049763735,0.05076664
25721.wav,Donald Trump,bona-fide,0,1,0.05677841,0.057781313
25729.wav,Donald Trump,spoof,1,1,0.0512178,0.052220702
25759.wav,Donald Trump,bona-fide,0,1,0.09364601,0.09464891
25763.wav,Donald Trump,bona-fide,0,1,0.054888334,0.05589124
25779.wav,Donald Trump,bona-fide,0,1,0.053138107,0.05414101
25791.wav,Donald Trump,bona-fide,0,1,0.053869706,0.05487261
25794.wav,Donald Trump,bona-fide,0,1,0.09017019,0.09117309
25799.wav,Donald Trump,bona-fide,0,1,0.042712037,0.04371494
25807.wav,Donald Trump,bona-fide,0,1,0.043090414,0.04409332
25814.wav,Donald Trump,bona-fide,0,1,0.089792766,0.090795666
25825.wav,Donald Trump,bona-fide,0,1,0.060757685,0.06176059
25826.wav,Donald Trump,bona-fide,0,1,0.050368365,0.05137127
25830.wav,Donald Trump,bona-fide,0,1,0.05335436,0.054357264
25831.wav,Donald Trump,bona-fide,0,1,0.08159965,0.08260255
25835.wav,Donald Trump,bona-fide,0,1,0.03460186,0.035604764
25837.wav,Donald Trump,bona-fide,0,1,0.09541416,0.09641706
25843.wav,Donald Trump,bona-fide,0,1,0.03732503,0.038327932
25850.wav,Donald Trump,bona-fide,0,1,0.063868366,0.06487127
25854.wav,Donald Trump,bona-fide,0,1,0.056583993,0.057586897
25865.wav,Donald Trump,bona-fide,0,1,0.053903706,0.05490661
25886.wav,Donald Trump,bona-fide,0,1,0.04743688,0.048439786
25896.wav,Donald Trump,bona-fide,0,1,0.04066778,0.041670684
25913.wav,Donald Trump,bona-fide,0,1,0.071770206,0.07277311
25933.wav,Norm MacDonald,bona-fide,0,1,0.056905,0.057907905
25940.wav,Donald Trump,bona-fide,0,1,0.072660856,0.073663756
25955.wav,Donald Trump,bona-fide,0,1,0.07522913,0.07623203
25961.wav,Donald Trump,bona-fide,0,1,0.0519265,0.052929405
25997.wav,Donald Trump,bona-fide,0,1,0.055393476,0.05639638
26011.wav,Donald Trump,bona-fide,0,1,0.08137677,0.08237967
26016.wav,Norm MacDonald,spoof,1,1,0.08588318,0.08688608
26023.wav,Donald Trump,bona-fide,0,1,0.066395424,0.067398325
26041.wav,Donald Trump,bona-fide,0,1,0.06921121,0.07021411
26052.wav,Donald Trump,bona-fide,0,1,0.08223194,0.08323484
26061.wav,Norm MacDonald,spoof,1,1,0.1191718,0.1201747
26064.wav,Donald Trump,bona-fide,0,1,0.05334918,0.054352082
26068.wav,Donald Trump,bona-fide,0,1,0.088135846,0.089138746
26078.wav,Donald Trump,bona-fide,0,1,0.09412936,0.09513226
26090.wav,Donald Trump,bona-fide,0,1,0.035563037,0.03656594
26110.wav,Donald Trump,bona-fide,0,1,0.049057256,0.05006016
26125.wav,Donald Trump,bona-fide,0,1,0.12305624,0.12405914
26129.wav,Donald Trump,bona-fide,0,1,0.056583937,0.05758684
26130.wav,Donald Trump,bona-fide,0,1,0.08393462,0.08493752
26158.wav,Donald Trump,bona-fide,0,1,0.0836519,0.0846548
26163.wav,Donald Trump,bona-fide,0,1,0.05166522,0.052668124
26176.wav,Donald Trump,spoof,1,1,0.09761219,0.09861509
26196.wav,Donald Trump,bona-fide,0,1,0.063574076,0.064576976
26197.wav,Donald Trump,bona-fide,0,1,0.09911327,0.10011617
26198.wav,Norm MacDonald,spoof,1,1,0.07891268,0.07991558
26201.wav,Donald Trump,bona-fide,0,1,0.057697378,0.058700282
26207.wav,Donald Trump,bona-fide,0,1,0.09627835,0.09728125
26208.wav,Donald Trump,bona-fide,0,1,0.050885506,0.05188841
26212.wav,Donald Trump,bona-fide,0,1,0.06311204,0.06411494
26224.wav,Donald Trump,bona-fide,0,1,0.07405038,0.07505328
26248.wav,Donald Trump,bona-fide,0,1,0.08457254,0.08557544
26250.wav,Donald Trump,bona-fide,0,1,0.10199644,0.10299934
26254.wav,Donald Trump,bona-fide,0,1,0.09011242,0.09111532
26255.wav,Donald Trump,bona-fide,0,1,0.10155654,0.10255944
26257.wav,Donald Trump,bona-fide,0,1,0.05614608,0.057148986
26264.wav,Donald Trump,bona-fide,0,1,0.057635438,0.05863834
26273.wav,Donald Trump,bona-fide,0,1,0.04110445,0.042107355
26280.wav,Donald Trump,bona-fide,0,1,0.07483203,0.07583493
26282.wav,Donald Trump,bona-fide,0,1,0.08921202,0.09021492
26283.wav,Donald Trump,bona-fide,0,1,0.04218019,0.043183096
26289.wav,Donald Trump,bona-fide,0,1,0.045416683,0.046419587
26290.wav,Donald Trump,bona-fide,0,1,0.06324634,0.06424924
26294.wav,Donald Trump,bona-fide,0,1,0.06393206,0.06493496
26298.wav,Donald Trump,bona-fide,0,1,0.09991201,0.10091491
26308.wav,Donald Trump,bona-fide,0,1,0.042530563,0.043533467
26311.wav,Donald Trump,bona-fide,0,1,0.08559498,0.08659788
26312.wav,Donald Trump,bona-fide,0,1,0.10656354,0.10756644
26315.wav,Donald Trump,bona-fide,0,1,0.052083444,0.053086348
26347.wav,Donald Trump,bona-fide,0,1,0.08428472,0.08528762
26356.wav,Donald Trump,bona-fide,0,1,0.07157371,0.07257661
26378.wav,Donald Trump,bona-fide,0,1,0.065906495,0.066909395
26379.wav,Donald Trump,bona-fide,0,1,0.075232916,0.076235816
26382.wav,Donald Trump,bona-fide,0,1,0.074888505,0.075891405
26402.wav,Donald Trump,bona-fide,0,1,0.0850986,0.0861015
26407.wav,Donald Trump,spoof,1,1,0.09201468,0.09301758
26417.wav,Donald Trump,bona-fide,0,1,0.055809565,0.05681247
26428.wav,Donald Trump,bona-fide,0,1,0.058093786,0.05909669
26449.wav,Donald Trump,bona-fide,0,1,0.07285348,0.07385638
26452.wav,Donald Trump,bona-fide,0,1,0.057468526,0.05847143
26457.wav,Donald Trump,bona-fide,0,1,0.10936995,0.11037285
26471.wav,Donald Trump,bona-fide,0,1,0.113264,0.1142669
26475.wav,Donald Trump,bona-fide,0,1,0.053127952,0.054130856
26487.wav,Donald Trump,bona-fide,0,1,0.047901776,0.04890468
26489.wav,Donald Trump,bona-fide,0,1,0.04993623,0.050939135
26492.wav,Donald Trump,bona-fide,0,1,0.06770175,0.06870465
26515.wav,Donald Trump,bona-fide,0,1,0.061168622,0.062171526
26516.wav,Donald Trump,bona-fide,0,1,0.082041055,0.083043955
26522.wav,Donald Trump,bona-fide,0,1,0.07416655,0.07516945
26525.wav,Donald Trump,bona-fide,0,1,0.05966441,0.060667314
26530.wav,Donald Trump,bona-fide,0,1,0.06957104,0.07057394
26552.wav,Donald Trump,bona-fide,0,1,0.06829073,0.06929363
26560.wav,Donald Trump,bona-fide,0,1,0.041354936,0.04235784
26571.wav,Donald Trump,bona-fide,0,1,0.11163782,0.11264072
26577.wav,Donald Trump,bona-fide,0,1,0.049646523,0.050649427
26579.wav,Donald Trump,bona-fide,0,1,0.10196383,0.10296673
26585.wav,Donald Trump,bona-fide,0,1,0.09427856,0.09528146
26591.wav,Donald Trump,bona-fide,0,1,0.12766083,0.12866373
26597.wav,Donald Trump,bona-fide,0,1,0.054055277,0.05505818
26609.wav,Donald Trump,bona-fide,0,1,0.052514,0.053516906
26613.wav,Norm MacDonald,spoof,1,1,0.08256543,0.08356833
26616.wav,Donald Trump,bona-fide,0,1,0.058451,0.059453905
26623.wav,Donald Trump,bona-fide,0,1,0.08259329,0.08359619
26625.wav,Donald Trump,bona-fide,0,1,0.050060425,0.05106333
26626.wav,Donald Trump,bona-fide,0,1,0.06088334,0.061886244
26627.wav,Donald Trump,bona-fide,0,1,0.06533829,0.06634119
26639.wav,Donald Trump,bona-fide,0,1,0.06453344,0.06553634
26652.wav,Donald Trump,bona-fide,0,1,0.034050077,0.03505298
26656.wav,Donald Trump,bona-fide,0,1,0.073274426,0.07427733
26668.wav,Donald Trump,bona-fide,0,1,0.053400416,0.05440332
26674.wav,Donald Trump,bona-fide,0,1,0.042071242,0.043074146
26680.wav,Donald Trump,spoof,1,1,0.052985154,0.053988058
26684.wav,Donald Trump,bona-fide,0,1,0.043902233,0.044905137
26688.wav,Donald Trump,bona-fide,0,1,0.05910582,0.060108725
26690.wav,Donald Trump,bona-fide,0,1,0.0812491,0.082252
26691.wav,Donald Trump,bona-fide,0,1,0.05346981,0.054472715
26699.wav,Donald Trump,bona-fide,0,1,0.05345912,0.054462023
26710.wav,Donald Trump,bona-fide,0,1,0.08873402,0.08973692
26724.wav,Donald Trump,bona-fide,0,1,0.075103335,0.076106235
26734.wav,Donald Trump,bona-fide,0,1,0.048673827,0.04967673
26737.wav,Donald Trump,bona-fide,0,1,0.047632538,0.04863544
26739.wav,Donald Trump,bona-fide,0,1,0.093997784,0.095000684
26740.wav,Donald Trump,bona-fide,0,1,0.057817537,0.05882044
26754.wav,Donald Trump,bona-fide,0,1,0.13345993,0.13446283
26759.wav,Donald Trump,bona-fide,0,1,0.1320904,0.13309331
26762.wav,Donald Trump,bona-fide,0,1,0.05720868,0.058211584
26771.wav,Donald Trump,bona-fide,0,1,0.050344583,0.051347487
26778.wav,Donald Trump,bona-fide,0,1,0.036116365,0.03711927
26785.wav,Donald Trump,spoof,1,1,0.058245733,0.059248637
26790.wav,Donald Trump,bona-fide,0,1,0.058398146,0.05940105
26791.wav,Donald Trump,bona-fide,0,1,0.05827008,0.059272982
26792.wav,Donald Trump,bona-fide,0,1,0.059364792,0.060367696
26796.wav,Donald Trump,bona-fide,0,1,0.11436298,0.11536588
26798.wav,Donald Trump,bona-fide,0,1,0.079853006,0.080855906
26803.wav,Donald Trump,bona-fide,0,1,0.05251216,0.053515065
26812.wav,Donald Trump,bona-fide,0,1,0.07314838,0.07415128
26819.wav,Donald Trump,bona-fide,0,1,0.06392556,0.06492846
26830.wav,Donald Trump,bona-fide,0,1,0.091026865,0.092029765
26832.wav,Donald Trump,bona-fide,0,1,0.06350657,0.064509474
26843.wav,Donald Trump,bona-fide,0,1,0.054221936,0.05522484
26852.wav,Donald Trump,bona-fide,0,1,0.037689034,0.038691938
26853.wav,Donald Trump,bona-fide,0,1,0.05591912,0.056922022
26854.wav,Donald Trump,bona-fide,0,1,0.10722139,0.10822429
26855.wav,Donald Trump,bona-fide,0,1,0.10211606,0.10311896
26861.wav,Donald Trump,bona-fide,0,1,0.06324471,0.06424761
26865.wav,Donald Trump,bona-fide,0,1,0.04896698,0.049969885
26868.wav,Donald Trump,bona-fide,0,1,0.044596545,0.04559945
26896.wav,Norm MacDonald,bona-fide,0,1,0.12757117,0.12857407
26899.wav,Donald Trump,bona-fide,0,1,0.09464101,0.09564391
26907.wav,Norm MacDonald,bona-fide,0,1,0.054478295,0.0554812
26912.wav,Donald Trump,bona-fide,0,1,0.058842305,0.05984521
26929.wav,Donald Trump,bona-fide,0,1,0.04715931,0.048162214
26936.wav,Donald Trump,bona-fide,0,1,0.05421514,0.055218045
26937.wav,Donald Trump,bona-fide,0,1,0.06837584,0.06937874
26943.wav,Donald Trump,bona-fide,0,1,0.07688506,0.07788796
26950.wav,Donald Trump,bona-fide,0,1,0.11050521,0.11150811
26952.wav,Donald Trump,bona-fide,0,1,0.059226908,0.06022981
26955.wav,Donald Trump,bona-fide,0,1,0.06331903,0.06432193
26970.wav,Donald Trump,bona-fide,0,1,0.09017914,0.09118204
26972.wav,Donald Trump,bona-fide,0,1,0.064832136,0.06583504
26978.wav,Donald Trump,bona-fide,0,1,0.07149327,0.07249617
26981.wav,Donald Trump,bona-fide,0,1,0.09078343,0.09178633
26999.wav,Donald Trump,bona-fide,0,1,0.06637674,0.06737964
27000.wav,Donald Trump,bona-fide,0,1,0.06562933,0.06663223
27002.wav,Donald Trump,bona-fide,0,1,0.06317852,0.06418142
27008.wav,Donald Trump,bona-fide,0,1,0.041419614,0.042422518
27020.wav,Norm MacDonald,spoof,1,1,0.129094,0.13009691
27029.wav,Donald Trump,bona-fide,0,1,0.064216115,0.065219015
27044.wav,Donald Trump,bona-fide,0,1,0.048285704,0.049288608
27046.wav,Donald Trump,bona-fide,0,1,0.09861392,0.09961682
27048.wav,Donald Trump,bona-fide,0,1,0.06762763,0.06863053
27056.wav,Donald Trump,bona-fide,0,1,0.053598367,0.05460127
27058.wav,Donald Trump,bona-fide,0,1,0.124579914,0.12558281
27066.wav,Norm MacDonald,spoof,1,1,0.09352416,0.09452706
27095.wav,Donald Trump,bona-fide,0,1,0.042853452,0.043856356
27111.wav,Donald Trump,bona-fide,0,1,0.057094466,0.05809737
27118.wav,Donald Trump,bona-fide,0,1,0.057103004,0.05810591
27122.wav,Donald Trump,bona-fide,0,1,0.060656995,0.0616599
27127.wav,Donald Trump,bona-fide,0,1,0.08589131,0.08689421
27130.wav,Donald Trump,bona-fide,0,1,0.047964808,0.04896771
27140.wav,Donald Trump,bona-fide,0,1,0.037796233,0.038799137
27152.wav,Donald Trump,bona-fide,0,1,0.072527654,0.073530555
27161.wav,Donald Trump,bona-fide,0,1,0.106034264,0.107037164
27176.wav,Donald Trump,bona-fide,0,1,0.047409777,0.04841268
27184.wav,Donald Trump,bona-fide,0,1,0.06195281,0.062955715
27190.wav,Donald Trump,bona-fide,0,1,0.072031125,0.073034026
27219.wav,Donald Trump,bona-fide,0,1,0.051238738,0.052241642
27228.wav,Donald Trump,bona-fide,0,1,0.046669852,0.047672756
27232.wav,Donald Trump,bona-fide,0,1,0.076985925,0.077988826
27235.wav,Donald Trump,bona-fide,0,1,0.08721903,0.08822193
27253.wav,Donald Trump,spoof,1,1,0.14206806,0.14307097
27257.wav,Donald Trump,bona-fide,0,1,0.0765711,0.077574
27275.wav,Donald Trump,bona-fide,0,1,0.049885444,0.05088835
27281.wav,Donald Trump,bona-fide,0,1,0.06098467,0.061987575
27282.wav,Donald Trump,spoof,1,1,0.19891863,0.19992153
27290.wav,Donald Trump,bona-fide,0,1,0.047496475,0.04849938
27326.wav,Donald Trump,bona-fide,0,1,0.062976815,0.063979715
27332.wav,Donald Trump,bona-fide,0,1,0.067168325,0.068171225
27334.wav,Norm MacDonald,spoof,1,1,0.09325779,0.09426069
27347.wav,Donald Trump,bona-fide,0,1,0.08535281,0.08635571
27355.wav,Donald Trump,bona-fide,0,1,0.05119571,0.052198615
27366.wav,Donald Trump,bona-fide,0,1,0.052585896,0.0535888
27380.wav,Donald Trump,bona-fide,0,1,0.054655887,0.05565879
27381.wav,Donald Trump,bona-fide,0,1,0.056587037,0.05758994
27387.wav,Donald Trump,bona-fide,0,1,0.107524484,0.108527385
27394.wav,Donald Trump,bona-fide,0,1,0.078303,0.0793059
27397.wav,Donald Trump,bona-fide,0,1,0.079639226,0.08064213
27401.wav,Donald Trump,bona-fide,0,1,0.08406657,0.08506947
27402.wav,Donald Trump,bona-fide,0,1,0.061939422,0.062942326
27405.wav,Donald Trump,bona-fide,0,1,0.066711985,0.067714885
27409.wav,Donald Trump,bona-fide,0,1,0.11693055,0.11793345
27413.wav,Donald Trump,bona-fide,0,1,0.054127473,0.055130377
27415.wav,Donald Trump,bona-fide,0,1,0.099428944,0.100431845
27437.wav,Donald Trump,bona-fide,0,1,0.057471804,0.05847471
27439.wav,Donald Trump,bona-fide,0,1,0.05905195,0.060054854
27440.wav,Donald Trump,bona-fide,0,1,0.07812165,0.07912455
27447.wav,Donald Trump,bona-fide,0,1,0.063187644,0.064190544
27470.wav,Donald Trump,bona-fide,0,1,0.046443537,0.04744644
27472.wav,Donald Trump,bona-fide,0,1,0.03649992,0.037502825
27473.wav,Donald Trump,bona-fide,0,1,0.05814738,0.059150282
27480.wav,Donald Trump,bona-fide,0,1,0.05047087,0.051473774
27487.wav,Donald Trump,bona-fide,0,1,0.110417075,0.111419976
27528.wav,Norm MacDonald,spoof,1,1,0.07068013,0.07168303
27555.wav,Donald Trump,bona-fide,0,1,0.082431324,0.083434224
27556.wav,Donald Trump,bona-fide,0,1,0.061122686,0.06212559
